@RELATION mood_classification

@ATTRIBUTE "Pitch" NUMERIC
@ATTRIBUTE "Speech Rate" NUMERIC
@ATTRIBUTE "Speech Duration" NUMERIC
@ATTRIBUTE "Mood" {0,1,2,3,4,5,6,7,8,9}

@DATA
169.51,107,10.3,2
137.4,54,19.43,1
187.63,138,14.4,5
344.59,191,11.04,0
196.9,102,9.82,3
148.42,104,16.2,2
142.61,64,18.5,1
261.02,130,14.49,5
224.76,133,5.18,6
186.92,78,13.42,3
201.42,151,7.18,6
223.16,180,8.68,6
259.83,219,6.21,4
269.11,181,10.9,0
161.63,113,9.56,3
172.96,104,13.39,2
225.62,156,7.41,6
126.18,70,14.24,1
136.87,52,16.74,8
129.63,64,19.51,1
348.83,153,6.86,0
168.24,120,13.87,7
262.55,215,7.08,4
268.45,162,8.21,4
273.7,149,6.7,0
130.86,78,15.82,8
143.02,56,14.17,1
190.56,157,9.65,5
288.31,142,11.01,0
184.34,160,7.54,6
303.46,148,7.5,0
217.68,211,11.01,4
250.65,185,5.12,4
177.72,100,10.75,2
191.54,124,6.28,6
179.86,95,9.05,7
124.43,84,12.31,8
168.86,69,19.77,1
159.82,66,17.19,1
126.23,82,15.8,8
183.63,153,14.24,5
123.45,81,11.39,8
232.26,152,5.69,4
136.12,53,10.24,8
124.4,56,12.13,8
202.53,85,11.93,3
299.73,130,6.19,9
239.4,130,14.13,5
219.22,149,7.32,5
287.29,153,5.69,9
159.39,92,11.19,7
183.14,176,7.24,6
153.26,89,9.52,3
179.15,122,13.38,7
140.17,119,10.21,7
238.5,165,4.6,9
151.03,51,11.65,1
205.15,88,8.72,3
106.75,73,11.82,8
122.59,61,15.92,8
204.99,204,6.85,4
113.63,78,16.67,8
180.9,156,8.86,6
200.97,108,13.43,3
172.9,114,12.03,2
297.2,161,6.62,0
110.51,64,12.96,8
184.51,176,7.54,6
179.81,118,13.08,2
205.45,146,5.49,6
222.18,155,6.96,6
174.3,98,15.86,3
179.11,130,14.29,2
252.7,157,5.53,4
129.07,77,11.58,8
210.58,172,8.27,4
225.88,149,7.01,5
249.32,187,5.97,4
153.46,102,15.66,2
151.62,105,8.55,3
263.04,153,7.6,5
211.47,129,9.91,6
251.3,147,6.85,0
157.11,114,11.1,2
157.16,106,14.58,7
116.02,65,16.89,8
155.86,111,8.38,3
122.9,80,15.79,1
234.7,175,7.62,4
193.18,144,12.91,5
165.06,71,19.21,1
153.08,62,18.16,1
147.45,66,15.04,1
150.06,96,12.74,2
216.69,210,8.48,4
267.04,150,13.72,5
205.07,165,5.74,4
153.35,114,9.57,7
171.69,80,12.36,3
219.67,178,7.88,6
134.38,64,13.46,1
194.84,78,10.5,3
239.4,124,12.4,5
266.42,161,3.84,9
191.54,79,8.99,3
235.48,151,9.23,6
186.44,160,6.6,6
161.26,54,17.62,1
196.82,141,5.32,6
260.14,200,10.71,4
194.77,86,13.04,3
280.26,176,7.78,0
309.59,199,5.0,0
205.91,117,7.39,5
168.53,100,14.46,7
207.59,92,12.03,3
126.86,88,17.32,8
248.93,175,8.37,6
166.86,126,12.11,7
141.04,58,12.24,1
242.65,180,5.14,4
221.61,117,8.95,5
277.88,156,4.07,9
216.17,152,14.28,5
231.62,169,7.6,9
260.07,162,8.55,4
177.19,119,12.55,2
204.23,122,7.08,6
268.44,195,9.35,0
271.13,166,7.7,9
331.41,186,5.03,0
221.21,157,14.56,5
122.48,54,11.18,8
246.41,164,5.57,9
160.47,110,9.01,7
143.11,67,13.07,8
278.34,200,10.06,0
181.01,133,12.02,5
163.63,99,13.08,2
196.77,157,8.94,6
166.47,116,15.58,2
166.5,105,9.95,7
238.23,191,10.18,4
226.21,150,10.96,4
140.56,70,18.85,1
140.63,113,14.72,2
164.5,127,17.31,2
162.82,57,17.0,1
150.29,101,14.01,2
192.92,98,12.79,3
245.71,170,8.72,6
179.31,94,8.22,7
147.65,94,15.63,2
268.64,164,3.0,9
100.79,82,19.98,8
298.06,173,10.25,0
158.27,130,11.45,2
211.59,170,8.81,4
202.54,152,11.53,4
298.73,185,5.06,0
147.71,105,16.23,2
249.87,124,5.12,6
186.31,141,10.44,5
165.17,102,11.51,2
174.15,77,8.86,3
249.11,114,9.48,5
169.04,107,10.11,2
148.14,126,13.46,2
156.56,97,10.41,2
241.04,168,9.95,6
286.81,144,3.06,9
221.89,161,9.93,4
187.54,145,9.46,5
155.53,115,14.34,2
247.53,163,7.15,9
156.02,107,11.93,3
250.47,165,7.74,4
199.52,178,8.2,6
247.36,194,11.35,4
158.49,115,14.06,7
263.23,124,14.59,5
212.37,130,9.25,6
275.28,152,7.05,0
233.84,180,7.4,6
192.6,133,10.17,5
188.88,137,7.1,5
170.63,124,9.13,7
255.89,157,6.64,4
347.31,164,11.99,0
212.34,90,8.25,3
222.39,215,9.59,4
207.49,156,11.74,4
164.61,98,14.7,7
175.19,99,13.3,7
108.36,58,19.77,8
125.46,59,19.05,1
122.9,65,18.89,1
219.53,134,8.26,6
187.34,88,11.84,3
219.85,159,8.68,6
287.24,144,4.78,9
125.71,73,18.98,1
225.96,135,12.25,5
228.8,185,9.37,4
152.27,104,11.16,2
313.87,189,9.67,0
141.97,100,13.7,2
145.1,69,18.79,1
136.2,61,14.16,1
102.39,64,10.86,8
196.27,172,5.32,6
134.88,68,16.41,8
149.83,130,12.81,7
210.48,81,8.9,3
332.92,160,11.44,0
213.54,141,7.65,6
167.72,60,11.7,1
175.87,90,10.25,2
216.3,130,9.21,6
165.46,120,12.89,2
174.44,79,12.84,3
238.77,145,12.97,5
164.43,126,8.54,7
255.45,171,8.36,4
206.98,72,10.49,3
166.03,129,10.46,7
141.85,113,9.97,7
210.67,213,6.94,4
160.36,105,12.86,2
265.98,134,8.5,5
267.02,217,5.87,4
341.23,150,11.62,0
269.68,149,4.2,9
169.74,96,13.29,7
153.41,117,10.77,2
263.05,130,8.02,5
250.13,136,4.68,9
208.17,72,14.4,3
139.56,57,11.75,1
157.03,99,8.6,3
194.34,141,5.29,6
144.34,129,11.72,2
211.25,131,14.36,5
153.73,112,10.52,7
208.36,139,8.66,5
254.3,205,10.35,4
189.92,106,13.18,3
285.95,156,5.0,9
136.67,57,17.12,1
248.3,121,14.72,5
343.05,182,8.75,0
180.27,116,11.55,5
107.49,57,13.81,8
163.0,124,11.68,7
268.55,140,8.84,5
283.85,181,11.09,0
208.17,165,8.65,6
186.09,98,10.05,3
126.98,73,13.63,8
160.07,76,18.71,1
119.7,83,18.36,8
280.59,194,7.72,0
185.89,107,11.69,3
150.44,126,15.64,2
157.78,94,13.66,2
239.78,140,5.51,6
228.28,220,9.11,4
129.16,87,12.73,8
140.57,100,14.69,2
148.95,116,8.54,7
145.59,96,16.74,2
294.02,142,5.97,9
213.52,88,12.46,3
215.68,195,10.15,4
160.32,79,19.96,1
219.55,200,5.3,4
172.66,118,16.37,2
171.85,105,8.87,7
245.56,142,7.16,5
148.32,93,13.47,2
203.96,163,7.15,4
150.3,110,16.74,2
127.25,71,16.23,8
258.29,153,9.91,0
235.14,127,7.19,6
121.26,50,14.9,8
266.78,116,12.0,5
235.0,186,10.94,4
158.14,107,17.69,2
207.99,195,8.51,4
262.82,195,6.35,0
134.11,68,14.5,1
230.88,158,14.15,5
135.24,57,19.31,8
274.16,158,4.08,9
185.45,120,7.27,6
144.39,73,18.33,8
169.71,66,13.6,1
223.68,193,8.14,4
318.2,145,6.04,0
151.34,102,16.81,2
273.52,144,7.5,9
136.62,75,19.54,1
158.32,128,12.46,2
230.91,140,4.07,9
263.77,178,7.35,0
284.25,196,5.91,0
217.9,190,5.78,4
255.28,148,10.65,0
176.61,93,11.33,2
240.28,113,9.99,5
146.72,98,16.01,2
214.67,160,8.69,5
180.24,116,12.11,5
254.24,136,11.65,5
202.61,118,10.92,5
236.63,153,4.98,9
213.28,117,7.32,5
142.09,124,11.94,2
138.11,64,11.79,1
247.1,145,5.07,6
248.0,131,14.17,5
257.64,163,9.83,0
216.79,123,6.17,6
325.82,189,5.86,0
173.38,95,9.64,7
113.17,77,14.24,8
263.36,173,8.96,4
102.17,79,13.77,8
153.26,110,10.6,2
120.66,84,11.55,8
252.09,129,8.17,5
257.92,193,5.61,0
218.35,149,12.99,5
312.58,192,5.16,0
239.34,190,11.07,4
133.53,60,10.63,8
123.05,71,16.95,8
124.77,75,10.21,8
181.0,118,14.11,3
166.64,52,14.91,1
187.96,139,9.43,6
265.85,160,7.78,5
194.04,140,9.83,6
210.4,174,9.43,6
144.45,73,12.86,8
140.85,59,12.01,8
150.33,60,17.38,1
255.86,136,6.66,9
196.95,145,8.52,5
169.63,81,15.0,3
182.85,159,7.21,5
148.05,125,10.12,7
156.72,94,14.0,2
249.45,147,12.21,5
289.92,144,6.06,9
203.09,160,7.84,6
307.19,182,7.11,0
119.88,75,12.17,8
236.2,140,6.25,6
112.47,54,10.58,8
155.97,71,14.8,1
244.38,124,13.42,5
207.53,160,14.13,5
137.74,84,16.3,8
230.64,159,5.55,9
166.02,70,9.61,3
179.9,116,11.23,2
121.38,72,16.72,1
135.17,59,14.49,1
272.97,180,7.98,0
247.88,174,8.95,6
256.93,119,10.74,5
289.52,158,8.16,0
219.01,158,10.41,4
175.27,100,11.41,2
181.03,80,9.28,3
164.64,55,20.0,1
103.76,58,18.34,8
225.57,201,9.05,4
194.86,90,8.76,3
304.35,144,5.66,0
182.2,134,9.74,5
156.7,122,12.04,2
121.06,52,14.87,8
148.33,120,12.26,2
144.1,78,12.06,1
123.05,82,15.97,8
181.42,114,10.22,3
144.24,122,15.21,2
129.44,64,16.69,8
219.76,159,7.51,5
156.99,115,11.67,2
168.87,103,15.39,2
312.61,160,8.5,0
167.32,124,10.59,7
211.85,113,7.45,5
232.09,169,4.98,9
172.78,99,10.26,2
154.68,108,15.31,2
266.7,166,5.27,0
167.16,92,14.7,2
171.54,123,10.71,7
124.7,75,15.14,1
229.62,114,7.66,5
237.32,145,13.26,5
146.43,66,15.32,1
134.62,74,17.05,8
108.1,59,14.98,8
192.16,138,8.06,6
248.59,205,9.67,4
239.79,146,3.25,9
101.99,74,18.87,8
185.46,160,8.7,6
187.34,157,9.48,6
318.04,182,11.18,0
137.3,64,13.02,8
158.88,120,17.64,2
157.74,57,11.66,1
228.29,208,9.64,4
150.87,113,10.69,7
165.39,116,10.08,2
142.22,92,12.48,2
168.4,126,17.85,2
132.36,51,18.28,8
179.65,108,11.72,7
128.97,63,13.81,1
269.89,198,6.91,4
232.31,164,8.89,4
133.08,73,11.43,8
183.18,103,15.21,3
166.74,96,17.53,2
151.68,114,12.35,7
138.66,56,12.43,1
214.08,71,12.31,3
196.33,77,8.74,3
108.43,54,12.89,8
170.29,125,16.42,2
169.56,91,12.51,7
206.57,128,5.52,6
215.45,158,12.08,5
158.81,114,8.65,3
171.8,98,12.68,2
260.6,119,8.07,5
227.82,177,6.17,4
167.08,98,17.76,2
218.32,155,6.94,6
102.52,65,18.51,8
326.11,188,6.33,0
130.33,61,10.38,1
230.76,129,8.87,6
267.48,128,13.86,5
125.41,64,12.77,1
119.11,53,13.35,8
271.21,159,5.95,0
142.13,66,10.5,1
155.75,118,14.2,2
173.76,85,9.45,3
224.07,176,8.71,4
267.51,184,10.01,0
192.3,152,8.33,6
245.12,156,5.97,9
177.0,101,16.92,2
204.54,96,13.99,3
325.37,197,8.06,0
159.2,94,15.78,3
337.03,191,6.63,0
286.55,149,7.47,9
213.15,164,9.6,4
311.33,161,10.15,0
195.58,98,8.39,3
225.87,134,7.25,5
182.59,180,5.8,6
229.19,168,7.69,6
165.92,73,16.06,1
129.98,88,13.13,8
286.19,131,7.24,9
187.15,95,15.23,3
175.96,117,11.17,7
206.33,173,8.08,4
126.2,76,18.07,1
168.67,110,13.85,3
135.07,81,15.91,8
118.05,86,19.04,8
269.22,158,11.62,5
153.82,91,10.79,2
334.46,168,7.0,0
157.87,96,13.24,7
111.98,80,19.52,8
142.53,52,16.68,1
262.8,170,6.96,9
207.19,103,14.03,3
232.31,132,7.27,9
194.51,175,9.57,6
130.01,57,10.25,1
145.48,51,11.43,1
158.35,59,18.95,1
154.95,73,18.68,1
154.33,83,9.43,3
241.91,166,11.37,4
246.38,127,11.88,5
107.81,59,16.61,8
231.72,178,6.96,6
212.61,124,10.92,5
162.33,117,14.69,2
329.51,173,6.94,0
168.36,124,11.59,2
302.64,151,9.79,0
151.51,110,11.6,7
162.74,71,10.45,1
308.18,156,5.34,0
234.28,133,9.07,6
203.18,160,11.77,4
107.89,57,19.14,8
179.89,113,13.63,7
169.86,118,14.86,2
109.13,83,12.79,8
259.89,200,6.65,0
144.78,101,12.26,2
262.1,176,7.4,4
156.97,91,17.2,2
155.64,118,10.44,7
168.01,116,10.47,2
148.15,92,14.93,2
234.31,158,3.92,9
127.32,76,17.2,8
214.65,149,8.12,5
125.91,74,19.29,1
280.67,150,7.36,9
263.51,161,5.53,0
270.56,148,4.52,9
173.73,100,10.28,7
159.76,101,16.78,2
173.57,128,13.65,2
275.01,146,7.1,9
153.08,74,10.9,1
240.79,173,6.34,6
257.68,161,6.72,0
239.27,168,5.11,9
234.42,134,13.4,5
328.71,168,8.33,0
110.73,81,17.74,8
146.32,120,12.37,7
150.87,100,10.28,7
167.06,101,12.42,7
100.82,70,11.17,8
131.28,63,17.28,8
118.83,83,15.27,8
266.44,143,7.06,5
163.35,105,11.91,7
294.73,159,3.47,9
266.56,168,11.92,0
219.81,112,13.88,3
104.84,58,17.6,8
167.71,106,10.83,3
168.69,104,8.53,3
157.94,114,14.08,3
191.48,82,15.63,3
248.02,152,3.43,9
262.67,157,5.17,4
263.37,179,6.82,4
118.0,90,17.0,8
168.67,90,13.22,3
259.62,153,7.21,4
204.27,162,7.56,6
191.06,84,12.19,3
216.03,160,6.81,6
159.47,58,10.38,1
159.41,56,14.62,1
244.94,168,6.5,9
215.26,153,12.6,5
188.27,111,11.53,5
218.03,144,9.96,5
164.14,90,8.79,3
130.97,71,10.84,1
168.83,97,13.25,7
217.12,148,6.5,6
211.71,154,9.55,6
294.82,161,3.81,9
200.8,141,9.96,6
283.29,173,11.69,0
243.48,148,9.93,5
200.97,109,10.56,3
249.77,165,8.47,4
131.21,74,13.53,8
282.52,147,7.16,9
211.86,114,13.09,5
262.38,213,11.62,4
120.49,52,13.41,1
216.47,211,7.32,4
158.6,81,9.37,3
268.58,137,3.4,9
185.01,128,7.79,5
250.83,167,9.03,0
273.52,178,5.75,0
316.21,200,7.08,0
268.24,115,14.17,5
138.71,50,17.69,8
162.18,95,9.18,7
243.14,131,7.35,9
244.17,166,7.15,6
132.68,54,16.79,8
200.48,136,7.43,5
124.87,79,19.35,1
125.71,88,13.6,8
190.39,142,11.77,5
314.09,144,6.78,0
296.38,139,7.91,9
274.67,198,10.73,0
268.88,169,5.16,4
153.13,97,17.01,2
167.92,121,12.21,7
179.33,117,16.37,2
212.24,190,5.42,4
110.03,82,18.4,8
107.17,82,11.79,8
128.15,62,10.42,8
168.73,115,16.08,2
268.57,137,13.55,5
119.43,80,12.29,8
163.17,119,13.49,2
254.99,156,9.59,5
260.26,191,9.26,0
166.12,98,14.02,3
256.31,119,8.8,5
173.85,119,9.27,3
255.27,131,10.93,5
169.13,89,8.71,3
160.75,94,14.2,2
103.97,52,10.68,8
282.48,170,6.79,9
145.71,71,11.16,1
149.84,84,12.26,8
202.47,189,10.98,4
160.36,109,17.1,2
149.48,59,17.44,8
261.03,193,8.47,4
180.25,148,7.75,6
146.18,105,10.11,7
158.21,94,16.97,2
291.55,146,7.26,9
280.24,138,6.95,9
171.75,128,15.19,2
151.9,58,14.6,1
167.0,65,11.05,1
211.59,120,10.07,3
106.62,56,18.05,8
195.65,145,8.85,5
275.32,166,3.84,9
134.16,59,17.98,1
258.96,137,7.85,5
149.79,70,18.07,1
161.39,94,15.28,2
258.55,204,10.19,4
271.45,164,7.93,9
348.09,188,10.51,0
125.4,57,17.11,1
164.1,129,9.53,7
141.33,125,11.16,7
220.34,144,7.63,6
300.86,189,9.08,0
142.2,58,16.3,8
214.94,113,11.72,5
286.97,163,10.99,0
293.04,185,6.12,0
141.1,52,13.26,8
227.26,135,12.54,5
256.66,150,6.03,9
243.54,138,7.81,5
274.47,163,5.51,9
313.18,177,8.06,0
244.06,155,6.79,9
156.04,92,12.34,2
217.49,180,6.15,6
141.62,125,14.62,7
179.97,118,15.74,3
131.19,58,15.12,8
143.07,72,10.1,1
202.92,131,13.52,5
181.51,103,9.09,3
161.43,103,15.93,3
319.15,159,10.36,0
171.66,121,17.2,2
254.14,162,5.95,9
199.66,113,8.71,5
257.42,134,7.45,9
144.43,64,17.7,8
156.93,120,14.86,3
238.55,150,10.23,5
206.42,131,7.12,6
149.47,104,10.27,7
286.34,136,5.19,9
270.93,161,6.84,0
163.4,94,17.69,2
348.69,193,11.04,0
181.91,102,11.27,3
138.87,65,13.89,1
167.25,87,14.5,3
141.13,75,19.39,8
174.43,118,13.35,7
198.18,112,13.32,5
127.2,72,16.05,8
230.37,207,10.67,4
292.6,170,6.24,9
181.58,128,9.55,5
274.11,155,5.13,9
176.1,128,17.4,2
242.54,164,9.86,4
234.42,154,5.9,6
259.43,173,11.82,0
156.67,93,15.82,2
230.23,152,12.15,5
143.99,125,13.48,7
180.7,74,8.08,3
149.0,62,10.99,8
243.01,158,6.07,9
147.78,122,17.06,2
121.24,59,14.76,1
207.06,131,7.02,6
142.01,127,15.14,2
199.14,113,15.62,3
167.96,66,16.64,1
262.17,149,12.18,5
142.8,101,15.9,2
161.58,109,14.47,3
245.19,160,7.44,4
176.58,97,11.02,3
158.83,83,10.65,3
154.87,114,11.7,3
122.84,82,18.2,8
137.69,64,13.63,1
229.1,158,11.8,5
291.12,158,3.73,9
170.29,103,10.27,2
188.25,167,9.21,6
264.37,146,7.76,9
127.36,74,18.2,1
121.82,74,10.26,1
323.85,176,9.66,0
199.47,121,5.12,6
241.29,204,7.69,4
248.24,145,5.0,6
251.32,155,5.59,9
147.2,57,14.77,1
118.47,82,19.78,8
168.4,78,8.07,3
183.86,128,8.13,6
249.21,136,6.54,9
158.98,106,17.36,2
167.9,124,10.67,7
206.56,144,6.14,6
149.91,73,14.19,1
198.62,126,5.28,6
149.03,53,11.76,1
239.44,215,6.39,4
321.34,177,11.31,0
191.46,159,10.61,5
144.04,73,10.66,8
232.9,190,9.16,4
263.24,165,11.38,4
247.16,154,6.47,6
166.56,75,14.98,1
321.67,171,6.61,0
256.53,152,4.93,9
264.63,160,9.33,5
278.42,184,10.68,0
243.68,179,5.34,6
161.07,115,12.44,7
138.04,57,13.72,1
213.43,172,7.71,6
151.56,106,10.1,2
153.12,75,12.32,3
216.09,182,6.5,4
260.21,154,7.42,4
261.91,139,11.23,5
121.3,57,11.97,1
141.42,90,16.31,2
173.52,93,14.37,7
319.1,157,6.86,0
240.06,150,9.69,4
131.65,52,15.17,1
201.48,170,9.05,6
267.24,155,9.98,5
240.37,159,9.14,6
177.89,121,12.79,2
195.72,130,13.72,5
218.76,130,6.83,6
268.24,194,6.8,4
245.66,150,5.09,4
150.85,113,12.03,3
334.52,161,8.74,0
208.89,156,10.71,5
272.84,181,5.91,0
154.37,103,14.11,7
204.24,109,15.72,3
157.91,123,13.32,7
122.34,73,15.81,1
153.02,114,8.38,7
231.97,129,5.53,6
250.7,113,12.68,5
137.51,71,19.85,1
163.31,76,19.65,1
222.7,183,10.39,4
157.67,115,10.06,3
141.7,116,10.02,2
248.42,192,11.75,4
312.69,154,6.94,0
210.15,133,8.15,6
156.46,102,11.24,7
278.98,160,6.62,9
282.57,143,4.24,9
321.58,141,6.88,0
231.37,136,6.83,9
169.23,103,16.57,2
178.3,92,12.99,2
155.8,103,9.75,7
176.7,113,13.29,2
191.14,167,6.8,6
297.08,199,11.63,0
128.83,53,17.51,1
259.04,200,9.2,4
271.54,159,3.81,9
171.2,116,10.03,7
315.14,179,8.07,0
167.62,83,13.76,3
236.71,153,14.71,5
228.34,171,5.37,6
152.72,51,17.58,1
194.02,116,15.74,3
212.74,100,15.53,3
212.43,176,6.13,6
184.93,154,8.42,6
261.82,161,9.94,4
239.03,149,13.59,5
142.68,74,14.55,1
161.79,110,10.35,2
244.25,170,7.34,9
178.15,106,11.43,7
157.03,100,16.13,2
109.29,89,13.81,8
130.25,82,19.89,8
219.87,161,5.86,4
244.62,153,7.26,6
332.77,147,7.2,0
258.34,145,6.02,9
175.24,130,17.02,2
271.1,188,7.33,0
229.35,188,9.92,4
170.72,112,16.27,2
227.77,124,8.04,5
288.99,186,6.81,0
307.0,196,10.38,0
155.09,115,13.39,7
208.49,99,11.23,3
142.72,101,12.36,2
220.93,197,7.42,4
297.63,144,4.45,9
142.39,62,13.02,1
215.09,154,7.51,5
103.05,83,11.39,8
157.29,76,10.44,1
176.88,127,13.51,2
253.24,214,8.1,4
157.46,122,11.37,7
154.23,62,12.56,1
141.83,103,10.78,2
285.89,133,5.89,9
153.23,123,15.64,2
145.79,110,12.05,2
219.93,182,8.49,4
277.42,165,8.33,0
144.16,123,16.51,2
313.9,166,7.87,0
142.1,93,16.94,2
217.29,140,8.15,6
103.51,75,14.91,8
178.09,126,8.57,7
147.52,61,15.51,1
266.6,151,12.22,5
270.36,193,11.31,0
173.76,100,13.37,3
170.41,122,16.95,2
109.71,52,15.32,8
236.49,159,8.76,5
275.95,150,6.68,9
192.83,79,15.26,3
146.22,99,8.91,7
167.52,66,15.64,1
204.57,121,5.81,6
109.45,64,18.57,8
174.1,113,8.88,7
147.42,101,14.81,2
249.24,201,6.17,4
242.25,168,6.44,9
108.56,65,19.0,8
184.68,96,15.55,3
251.51,173,11.15,4
158.08,57,18.75,1
248.09,170,5.2,9
220.79,129,14.88,5
128.32,54,12.41,1
207.69,133,10.27,5
120.85,87,14.46,8
153.41,99,12.39,2
171.15,118,14.72,3
130.38,55,11.88,1
177.84,76,8.71,3
134.0,65,17.5,8
142.87,77,15.18,8
181.61,138,9.23,6
167.43,69,18.99,1
196.22,101,14.31,3
198.69,142,11.62,5
245.37,155,8.5,4
119.31,75,12.84,8
121.38,77,18.83,1
254.79,155,3.38,9
131.18,57,11.31,1
178.97,120,13.32,3
142.63,100,14.25,2
161.48,50,12.31,1
113.71,59,16.83,8
173.68,128,11.72,2
155.81,68,18.8,1
266.12,150,3.99,9
126.06,60,15.19,1
137.04,76,11.47,1
337.12,141,6.41,0
233.65,178,9.81,4
238.89,138,6.68,9
161.27,95,12.34,2
243.5,160,5.49,9
151.89,106,16.14,2
229.51,152,6.14,4
142.52,100,11.77,7
245.16,126,7.64,5
101.5,87,18.65,8
148.13,104,15.67,2
320.45,164,9.62,0
244.71,134,5.84,6
159.18,106,13.19,7
141.79,92,9.8,7
176.31,95,10.58,3
159.84,98,11.18,2
158.44,93,8.17,3
249.35,152,5.99,9
142.84,70,12.64,1
247.29,146,3.83,9
239.76,129,9.03,5
246.11,157,8.19,5
164.64,91,10.03,7
227.63,178,8.85,6
177.8,90,9.14,7
169.02,59,18.1,1
228.75,168,9.57,4
256.34,190,6.47,4
251.77,167,7.7,4
163.09,103,10.86,3
219.68,176,11.68,4
248.83,157,6.96,9
111.6,63,17.06,8
158.88,100,12.99,7
236.87,219,11.82,4
247.21,145,7.98,5
170.78,129,9.1,7
250.35,215,6.65,4
147.02,77,19.06,8
249.02,154,7.19,9
149.5,79,13.32,8
173.29,117,12.05,2
180.24,145,5.38,6
214.59,149,13.29,5
188.07,98,10.74,3
268.51,145,5.92,9
114.11,71,16.66,8
145.04,65,11.27,1
194.46,100,9.91,3
172.55,130,10.96,2
185.85,132,13.16,5
252.84,110,13.13,5
298.92,140,5.42,9
245.16,125,12.8,5
162.74,94,17.08,2
197.6,134,7.67,6
139.14,65,15.46,8
203.8,112,8.15,5
139.88,76,11.82,1
144.67,52,14.28,1
208.11,153,7.45,5
147.98,128,17.94,2
232.34,158,8.29,4
295.15,183,9.35,0
250.44,197,9.23,4
140.83,114,15.98,2
217.49,115,8.18,3
146.77,56,14.43,1
149.19,96,13.82,7
153.37,118,15.57,2
204.06,74,12.64,3
104.52,60,10.83,8
211.25,137,12.85,5
168.71,100,13.93,2
204.85,113,13.87,5
222.75,173,7.13,6
264.97,150,7.31,4
344.34,193,9.76,0
151.83,129,8.86,7
284.59,161,5.81,9
207.4,202,11.82,4
155.71,109,10.68,7
125.53,76,16.36,1
238.09,138,4.83,9
173.76,111,13.05,7
206.1,145,8.55,6
300.09,180,6.49,0
228.61,157,8.38,6
210.23,133,7.83,6
274.54,146,3.47,9
229.81,198,5.28,4
155.64,96,13.03,7
106.84,59,11.14,8
285.0,198,11.4,0
292.02,148,4.17,9
227.42,146,9.53,6
112.38,81,14.36,8
312.99,199,10.71,0
161.37,95,14.45,7
142.96,118,16.84,2
181.69,125,12.63,5
217.39,197,8.36,4
210.28,151,13.45,5
272.04,135,3.37,9
306.74,159,8.95,0
167.7,70,9.72,3
199.06,108,11.23,3
167.18,104,14.63,7
270.94,144,5.18,9
158.88,125,9.8,7
276.1,162,7.17,9
185.57,94,12.02,3
153.04,57,15.57,1
100.51,69,12.03,8
153.63,129,14.94,2
124.48,57,17.65,8
269.26,147,9.69,5
227.03,147,8.43,5
344.96,144,11.59,0
140.82,92,8.71,7
182.32,84,11.57,3
237.18,163,7.17,9
280.48,200,11.52,0
163.99,56,19.63,1
345.5,154,9.32,0
210.43,149,7.08,6
175.98,80,9.12,3
281.8,168,5.31,0
122.19,58,18.82,1
153.22,108,10.4,2
142.71,119,14.55,7
344.97,182,5.1,0
288.68,181,7.39,0
137.43,80,10.09,1
167.34,73,12.83,3
215.44,145,7.77,5
165.1,77,14.4,1
179.75,108,17.9,2
198.31,117,13.48,3
161.73,91,17.14,2
103.93,89,19.28,8
256.06,143,9.28,5
204.41,111,11.5,5
131.9,60,12.21,1
201.21,169,11.08,4
239.58,180,8.47,4
237.47,111,8.61,5
167.56,113,10.06,3
287.06,178,6.43,0
204.57,120,15.36,3
124.97,78,18.2,8
203.81,114,13.13,3
145.49,123,14.68,2
193.45,175,5.53,6
218.94,201,10.89,4
234.67,170,6.14,9
147.48,83,17.99,8
163.26,122,12.75,7
311.49,169,9.57,0
235.38,161,6.31,9
136.3,62,15.3,8
147.65,93,14.26,7
227.7,122,9.0,5
166.4,118,8.25,3
247.0,130,3.56,9
145.77,96,10.94,2
194.29,119,8.26,3
218.23,126,11.51,5
134.89,79,18.25,1
253.05,150,10.8,5
148.83,64,13.14,1
143.32,78,17.87,1
176.68,114,14.44,2
175.73,103,13.43,7
319.3,168,11.7,0
146.24,57,15.88,8
214.29,73,11.07,3
126.93,52,12.87,8
230.17,135,11.2,5
179.41,98,8.03,7
260.5,218,8.44,4
259.03,166,10.57,0
242.55,202,8.05,4
280.41,133,3.72,9
201.87,138,14.02,5
152.77,90,9.83,7
166.35,103,8.89,7
281.88,191,7.41,0
177.29,125,12.08,7
146.97,117,8.44,7
165.72,96,10.63,7
175.7,70,14.99,3
190.82,143,9.61,6
153.49,120,11.39,3
319.89,161,6.71,0
171.18,104,12.09,3
152.5,108,13.78,7
100.15,50,18.81,8
264.1,148,7.22,5
323.85,146,6.28,0
220.1,177,6.88,6
172.19,76,11.91,3
148.04,116,10.44,7
159.59,77,15.78,1
189.02,152,5.03,6
211.52,88,11.77,3
292.25,164,6.47,9
207.87,100,14.4,3
172.22,94,15.56,2
264.51,128,9.62,5
150.64,124,10.68,7
145.24,95,14.93,2
203.7,117,10.68,3
201.62,86,13.34,3
167.53,62,16.87,1
345.79,188,9.38,0
214.99,119,10.92,3
196.81,152,10.51,5
210.36,164,5.06,6
113.01,75,12.18,8
260.82,166,4.03,9
266.58,200,5.24,0
208.26,120,13.33,5
132.03,71,14.41,1
305.31,174,11.24,0
217.12,139,9.74,6
267.03,164,6.23,9
126.59,51,18.52,8
